index,begin,end,filename,shot_id,transcript,Death of a spouse,Divorce,Marital separation,Imprisonment,Death of a close family member,Personal injury or illness,Marriage,Dismissal from work,Marital reconciliation,Retirement,Change in health of family member,Pregnancy,death relative
3070,00:50:31:01,00:50:31:23,5248439298566680341.xml,990,"Let it happen sooner rather than  later, well, maybe that's a blessing.",97.03123569,42.18937975,45.37026435,13.92555915,53.83500177,46.21407819,30.83916306,9.343809292,24.50009644,14.85257819,39.40635633,23.3940053,98.38867784
17135,01:32:56:17,01:32:58:20,5266645664934403562.xml,1704,Cos he's taken this very hard.,97.00903296,50.17706597,41.98480636,16.72312099,60.62531322,50.17882013,26.97356641,15.17178398,3.314796612,22.05459639,40.80476832,9.326482415,98.37882519
14752,01:43:08:08,01:43:17:08,5264050645694159353.xml,1903,"I'm sorry, Tanya. ",96.9045639,25.68847892,47.02737689,11.07391083,62.18251634,47.7836408,15.86124003,15.72563419,38.23141068,5.411601774,42.21425295,5.652258396,98.37758541
20126,00:57:22:21,00:57:24:10,5271844722846213628.xml,1096,"Just tell me.  Look, Jack's just out, all right?",96.89828157,8.055193052,56.32385731,5.798983432,62.79372901,52.42666155,1.898438483,46.72486991,12.47747004,25.1579833,43.62729645,0.0289590098,98.32906127
18644,01:04:59:19,01:05:08:04,5269245838135402929.xml,1108,"the wife while she gets  found out and dumped... can you imagine what her brief's  going to do to you in that box. Eh?  What the press are going to say?  That you're some  bitter, vengeful little slut.",96.86282277,40.5019297,58.35395664,54.6787861,55.24379236,9.837111041,43.50994229,24.65516484,0.0114365005,0.2942300518,37.20859551,1.20636858,98.31851721
19553,00:28:02:14,00:28:06:05,5271844722846213628.xml,523,We don't need you any more.,96.81110382,37.19423294,54.45853591,12.04683656,51.57347846,35.01741397,16.31514877,44.51984835,18.7270546,33.05373341,37.11968136,1.282764673,98.29455018
16181,00:37:06:07,00:37:07:13,5266645664934403562.xml,750,"Tanya and Jack were packed up,  ready to clear out. Jack's his brother?",96.80557847,31.17318761,56.86971545,9.092342824,61.84447539,33.13953793,14.11174834,44.01422596,20.42067379,26.76558137,43.28775311,0.634406656,98.27613831
8932,00:13:01:04,00:13:04:16,5256228221757951173.xml,221,TONY: We're home!  Pat's having some ceremony for Frank.  Apparently she left you a message.,96.76665664,27.94453365,41.48223191,1.081917638,62.95631701,50.18411785,43.83118749,0.4317798018,27.83842742,12.11838931,43.74238944,0.1720886305,98.27310443
4937,00:30:41:14,00:30:45:18,5251033029316736209.xml,621,On your own today?  Bradley's taken Stacey away for a few days.,96.70928717,29.19026476,62.97648698,25.69827113,49.55050492,52.09601998,25.20442903,14.01420292,19.44403186,3.652632236,43.25028658,1.794724315,98.25024009
20193,01:00:26:13,01:00:28:16,5271844722846213628.xml,1163,You've gotta get this sorted  for me.  See you later.,96.70485854,45.56690794,40.22839546,12.89265709,55.81514096,51.29168576,28.58514488,8.469321355,21.81417391,23.41264576,40.17680407,14.63380456,98.23461175
2232,00:08:25:21,00:08:27:23,5248439298566680341.xml,152,"Yeah, but we don't want Stacey  to know that, do we?",96.69864774,27.02445701,56.43663824,12.92210734,58.68488789,49.96209377,17.6837191,12.15222204,16.79076925,10.87651446,43.62524557,8.477895856,98.23409319
14851,01:48:35:22,01:49:08:07,5264050645694159353.xml,2002,"She says we have to go tonight.  What, now?  Yeah. But I don't want to.  I don't wanna  go anywhere.  Not with them. They'll never let me see you.  Don't be silly, Abi, they will. They'll let me see you.  When? How?  You all hate each other.  You used to love each other and...  and now you don't. We'll never be together again. ",96.67235017,49.49326271,59.63569969,26.15548745,56.49002874,41.88751805,19.07037199,10.53143206,10.32948732,5.964438915,41.51448965,6.810516119,98.22725654
14349,01:20:03:21,01:20:06:09,5264050645694159353.xml,1500,"Nah?  Nah, cos you ain't gonna do this. No?  You don't think so?",96.63573503,39.04553384,45.63275218,19.49523363,47.32951033,44.81624132,35.23839712,20.15392715,18.63447815,26.78052664,38.30268574,11.74952745,98.21811914
16651,01:04:22:17,01:04:25:10,5266645664934403562.xml,1220,"Excuse me, Mr and Mrs Slater?  Yeah?",96.60128951,29.62909454,43.07312876,7.086268611,52.21167523,37.53173673,49.33591783,6.953608379,33.40139061,14.41201195,40.15274429,8.804439902,98.19572568
3803,01:25:33:20,01:25:35:08,5248439298566680341.xml,1723,"Oh, Danielle.  I'm sorry. ",96.59752846,32.32383329,47.73097724,12.42926551,61.05047232,45.05062675,18.17694455,12.41847864,27.81448334,3.620158061,42.80326366,11.20223284,98.16262126
8946,00:14:09:12,00:14:12:10,5256228221757951173.xml,235,I can't go over there now.,96.55256867,28.78039399,48.65781099,25.49843448,57.65001065,50.4181779,15.63089788,31.58678138,10.12944616,18.96448374,41.07189631,4.335564077,98.15744758
15893,00:23:51:14,00:23:54:24,5266645664934403562.xml,462,"I mean, I don't want to see you any  more, not now, not later, never.",96.55256867,42.98567301,57.34461963,19.38220534,56.53289688,43.2971887,16.71857685,41.60569817,0.03309392516,19.09188867,38.22286153,0.8680458367,98.15602899
19605,00:30:27:16,00:30:32:10,5271844722846213628.xml,575,"Trust me, darlin'.  We're better off without him.",96.55256867,39.50438321,52.06175715,10.51752815,56.64914703,44.61158884,21.11408859,28.64955872,9.069215208,21.89263657,41.96307826,1.761747152,98.1554389
12683,01:48:35:08,01:49:06:07,5258818087037440299.xml,2052,"Maybe it's not because you want to  put a stop to it. Right, come on then, enlighten me,  Mr Detective. Tell me the real reason.  14 years of marriage, yeah, it's  a lot to walk away from, innit? You don't seriously think, that  after everything we've been through I've still got feelings for him.  I don't know.  Have you?  I tell you what, you carry on like this, there'll be no need to tell him, cos  we won't be going! Call him now. What?!  Call Max and prove to me you're ready to move to France! I don't have to prove  anything to you! Get him round here now.  We'll do it together!",96.55256867,42.71514094,58.07446063,19.14648315,45.58483797,38.02231765,47.50860929,11.66972116,14.22025681,13.64767626,39.94170594,1.042953357,98.15236926
20490,01:16:17:07,01:16:18:12,5271844722846213628.xml,1460,"Cos it's not about you,  it's about her.",96.55256867,36.96937478,37.57483184,3.494605601,59.48216915,49.6163646,37.18157113,2.967240907,21.48343071,12.55724028,42.12333512,16.99682832,98.14999104
10329,01:34:43:24,01:35:29:18,5256228221757951173.xml,1618,"Why not?  Eh?  Who cares about  what the social thinks? It's what I want, you want.  That's what you said. Jay, we've gotta  do things by the book. I knew it.  You weren't gonna let me  come and live with you, was ya.  Eh? You just wanted to be the man,  offer me a place, knowing, all along you wouldn't let me come  and stay. You got it wrong! I ain't doing nothing underhand.  You're gonna live here  the right way. Why do you want me so much then?  Because, because... I couldn't save your dad, all right?  And I feel like I owe him.  He can't be here  to look after you, but I can. For once,  I wanna do things the right way. You gonna live here,  we'll be open about it. We'll be proud about it, all right? ",96.46119475,24.96135789,32.89281547,20.89795786,62.37321496,48.25630677,30.21131456,11.72341944,16.410546,21.76636353,42.64938498,11.24136686,98.11477661
611,00:34:56:16,00:34:58:03,5245830105934359183.xml,612,"Yeah, I think it's for the best. ",96.44852281,41.81487286,49.73883033,10.19557589,53.36891967,46.12011552,26.97981,17.85157451,21.28056452,24.54696536,37.34429955,9.697028399,98.10258746
22237,01:04:10:16,01:04:15:23,5274434588125702436.xml,1144,"I just know, all right?  Trust me. I know it's hard to accept,  but your wife has confessed.",96.42456174,29.36570051,41.33628309,10.15793954,50.78971177,35.46481073,39.56082463,7.090330198,27.1996057,15.15763387,39.95999861,18.44087243,98.09231162
15822,00:20:14:11,00:20:17:04,5266645664934403562.xml,391,"I don't want to see you, all right?  Just go away, please.",96.4117825,39.7558921,55.61445326,21.32667115,45.58123308,49.05150503,20.93768418,38.81504571,3.154605366,28.08393002,40.69717073,6.148508787,98.0915308
2792,00:36:53:23,00:36:55:06,5248439298566680341.xml,712,I dunno.  She just told me to pass on  that she didn't want to do it any more.,96.40904069,29.64278975,48.21089089,7.152405649,59.72660691,43.13465261,17.45442748,39.55085224,5.096941106,29.45678383,42.32247734,2.657028735,98.08967113
15574,00:06:13:15,00:06:15:02,5266645664934403562.xml,143,Go on you two upstairs.  Go on.  Actually it's Abi I really want to talk to.,96.38898969,18.88492039,40.75767159,19.50241148,50.92396384,46.31262147,23.14446568,10.58203478,36.25656992,23.96356344,42.1362462,18.47635388,98.08192849
20918,01:43:46:04,01:44:44:21,5271844722846213628.xml,1888,"You know, when I was younger,  before you ran out on me and Mum, I used to think you were great.  I wanted to be you.  Then you pitch up in the  square and guess what? I got my wish.  I was turning into you.  You ruined almost every  part of my life, Dad. There wasn't anywhere or anything  you didn't reach into and poison. I was so angry, so bitter,  I hated so many things. I was finally you, Dad.  I was. ",96.33727074,43.69193685,52.04149067,21.20114216,60.55626082,50.88598526,17.49856472,14.19585529,3.466961682,6.636474431,39.07435298,3.218798339,98.07556272
445,00:26:09:11,00:26:13:17,5245830105934359183.xml,446,That was my ex-wife.,96.30026221,71.53807819,64.3591401,2.85164855,62.44715649,49.44516325,11.44178882,0.7201184947,0.06128537469,0.03654934117,41.86825275,0.005327745457,98.07034135
13466,00:30:46:12,00:30:50:17,5264050645694159353.xml,617,"Look, you'll get over this, Darren.  Yeah?  What about Libby?",96.28909826,31.24240771,42.83364654,5.958773889,62.45536512,51.43222857,17.84727275,7.874575347,29.00975883,5.616854466,43.30303502,9.413917065,98.04781079
1540,01:22:47:08,01:22:48:10,5245830105934359183.xml,1541,No...,96.23960853,48.02332175,48.81456524,27.0278762,48.12776417,45.93665707,21.95609659,37.03789318,7.883580253,16.15188181,40.04941368,8.511282802,98.03948998
14604,01:34:37:20,01:34:39:05,5264050645694159353.xml,1755,It's over.,96.17443681,44.50725329,57.09829926,5.391769923,54.95203292,42.02469647,14.79261369,39.70629454,1.743477602,37.48989791,31.2191205,0.1721305214,98.02985191
14567,01:32:38:19,01:32:40:11,5264050645694159353.xml,1718,"I'm going home.  Look after Tiff, will you?",96.09538913,6.627627291,49.13770527,4.080365315,62.74738365,52.26587242,4.939974099,44.47841817,28.46518189,7.677422315,43.93335438,1.713705063,98.01369309
14610,01:34:56:13,01:35:03:15,5264050645694159353.xml,1761,"And Max?  He's history.  I'm gonna go back to the club,  get the rest of my stuff,",96.05133533,21.02767363,49.01497126,4.600931458,62.03026611,50.97273582,1.018580142,43.14832437,3.190261647,26.14839166,43.47290111,0.06821563467,97.99971581
16401,00:49:29:23,00:49:31:16,5266645664934403562.xml,970,They don't want me to.  I've been dropped.,96.04323506,39.5228712,49.31391627,13.18768533,45.86481017,49.49294698,24.77477789,46.74997622,9.210475087,24.3889001,38.50092316,11.49570465,97.99287319
4946,00:31:42:00,00:31:43:07,5251033029316736209.xml,630,"Look, it'll be all right.  I promise. ",96.02711201,26.72029716,39.12217379,13.0793969,52.64899331,49.17649269,31.83682561,12.65418857,36.37383878,22.22287416,41.26263571,18.2879138,97.98755646
3691,01:19:00:07,01:19:02:13,5248439298566680341.xml,1611,He ain't coming.,96.0034132,39.42002767,45.40489674,18.87366441,55.52484977,46.21368015,11.20897233,44.38215864,4.801469296,25.55594265,38.89570117,0.107184872,97.9771018
18460,00:54:04:05,00:54:10:23,5269245838135402929.xml,924,Yes.  I want your help.  Please.,95.99830508,30.37893721,36.53720081,16.09688419,53.77136046,45.55518329,28.04335058,12.3899672,31.00300491,21.20884761,39.17450762,21.91349745,97.92686105
14956,01:55:25:03,01:55:47:21,5264050645694159353.xml,2107,"Oh!  Hello, love.  You seen all the coppers out there? They've sealed off half the Square.  I saw a couple of 'em  go into the Trueman's. Oh, no.  I hope there  hasn't been an accident. That is the last thing  Denise needs after Kevin. You never met him, did you?  He was a lovely bloke. Tragic what happened. ",95.96142173,34.83771259,46.68731004,15.86180413,62.6719889,42.11926568,31.08602762,6.293597028,11.45749435,7.115129381,42.35095096,2.12438181,97.92309999
22417,01:12:09:07,01:12:12:20,5274434588125702436.xml,1324,Deal with it.,95.93518972,36.67336679,41.55742824,14.62322813,52.18622321,49.62401581,24.46642816,12.51905936,26.84136182,21.55233532,38.70527124,14.30254936,97.91498184
14687,01:38:23:00,01:38:30:20,5264050645694159353.xml,1838,"I love you.  Ronnie... No, listen.  I don't want you to go. ",95.93157172,21.30541119,37.12938398,6.212081172,62.17249399,27.9355306,36.01019979,9.911765337,37.39123017,20.73135674,42.23339534,3.906584382,97.91240692
16336,00:45:20:07,00:45:21:00,5266645664934403562.xml,905,"Sorry, Tanya.  Oh... ",95.89089751,27.9681364,48.92584294,10.0773759,61.48136544,44.5944131,17.54074693,18.49155012,22.86834508,6.067414954,41.98494291,5.406107903,97.90758491
12369,01:29:34:20,01:30:13:23,5258818087037440299.xml,1738,"This isn't right.  I thought you loved pepperoni.  Tan, come on, lighten up. Well, maybe I'm just not  in a very jokey mood tonight. Oh, right, cos my life's just  one big laugh at the moment. Very soon, some judge  will rubber stamp some form and 14 years of marriage,  14 years of us, will be over. And what?  We can't even manage  to sit around the same table, eat a bit of pizza and talk? We fallen that far?  And I got them to put  extra mushrooms on for you.",95.86581588,58.77831066,62.79523164,10.81450903,33.01325727,41.69154662,48.19698334,1.987319842,2.824521326,4.227221757,38.76038003,0.8525666595,97.88114429
62,00:03:38:05,00:03:57:18,5245830105934359183.xml,63,"You OK?  Yeah, I am,  but Max isn't gonna be. ",95.84912658,16.52283275,45.81897825,9.53928709,62.71688479,51.58535385,25.84878504,12.55371431,14.48660284,16.47323459,43.88530827,1.003453881,97.84813523
19092,00:03:40:21,00:03:43:02,5271844722846213628.xml,62,"He didn't even say goodbye, Shirl. ",95.73144913,30.89331147,51.07560396,8.496469706,62.2564804,40.92683947,8.836680651,44.18331116,0.5094472552,16.81650639,39.64400625,0.3287383541,97.84283638
16958,01:22:53:16,01:22:58:03,5266645664934403562.xml,1527,Just leave him.,95.70888877,48.04026508,50.75125903,7.925936893,55.85887653,49.89148593,2.394380979,42.37577444,3.048991375,29.02973056,42.92122054,0.09904433042,97.84141779
17945,00:20:06:22,00:20:35:21,5269245838135402929.xml,409,"Tan.  Stop.  Please!  I've made up my mind.  But the police don't know anything!  Why tell them now? Because it's the right thing to do.  No.  No!  I'm not letting you ruin  everything!  Not now. Look, I've made up my mind, right.  You've got no choice.  Don't matter what you say. I'm doing it.  So you'd better let me go. ",95.68471313,36.85457867,39.70428377,23.38447693,47.84387916,48.25010872,30.81537485,22.93355742,14.52591196,23.43496978,39.77799249,13.11377168,97.83801436
17848,00:15:21:12,00:15:23:13,5269245838135402929.xml,312,"No, darling, no, listen. ",95.68453431,30.91199961,36.62374496,20.14292702,55.91091835,45.33448917,27.95256078,13.89672965,30.1018846,11.79914609,41.89071012,14.31561112,97.83768058
20674,01:27:38:13,01:27:44:03,5271844722846213628.xml,1644,"I ain't sponsoring ya!  Mum, Liam isn't sponsoring me!  Got no money. Mum!",95.6766665,33.58002019,50.38979441,9.856064826,52.13462448,43.74155277,25.53650141,17.61132768,15.26474386,22.23978549,42.20455718,7.445651889,97.77944684
16673,01:05:27:17,01:05:30:12,5266645664934403562.xml,1242,"Yeah look, I'm not going. ",95.5869019,43.92354798,53.84777158,18.86357072,44.35152662,48.10548127,11.05078459,45.96497679,17.41387188,28.87185842,36.07689977,3.582189977,97.77730703
10916,00:12:25:23,00:12:28:16,5258818087037440299.xml,285,"I stuffed it all up by taking her  letter... No, she used you then chucked you, like a bit of rubbish.",95.58215141,47.42605829,43.7631613,5.032535233,59.29734349,47.59377581,12.90066093,39.72134936,0.3684786055,8.114978448,37.11154079,1.919329762,97.74776101
17769,00:10:50:23,00:10:54:07,5269245838135402929.xml,233,Don't answer the door.  You don't  speak to anyone.  Is that clear?,95.50057054,30.71246943,43.35145861,22.76500118,45.74898434,45.27384812,36.33638024,21.73695821,12.70780876,31.73471153,39.01358986,14.4986701,97.72286415
22002,00:50:43:17,00:50:46:17,5274434588125702436.xml,909,You know what really breaks  my heart about all this?,95.4867065,42.40782434,43.53482157,27.64577481,55.07365286,49.72341835,22.53774405,11.54740003,1.851311121,12.94626787,39.5188818,15.02524614,97.70942926
12075,01:12:08:24,01:12:10:22,5258818087037440299.xml,1444,Jane.,95.47758102,16.30174485,36.97129309,8.590748817,60.51492101,37.7190271,37.10767031,14.99190211,30.13353199,9.759547412,42.31087494,5.452896953,97.67202139
15736,00:15:35:20,00:15:49:12,5266645664934403562.xml,305,"You and her,  you really must have rubbed  Max's nose right in it. Me and Tanya, it just happened.  All right, Max was gone, it was  over.  He was out of the picture.",95.47429085,32.47177854,52.79520899,4.864312716,62.48487639,46.4129433,23.26329798,21.39527902,3.231225014,9.527344555,39.24715376,3.086462915,97.66600132
