,transcript,filename,unique_id,begin,end,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
1415,"But I did that to help you.  Noble cause corruption  is still corruption. It's my duty to either report it,  or trust that it's something I can rely on.",5269245838135402929,751_5269245838135402929,00:43:20:02,00:43:30:13,0.11944279440472333,-0.273922009725855,-0.14591036309428562,0.3873327588417346,-0.2714411263836289,-0.16207239127141876,-0.2427405224775357,-0.09942966180997781,0.04212128815869828,0.21747670665533095,0.3873327588417346
1416,then we arrive in Paris  at half-past nine their time.,5264050645694159353,39_5264050645694159353,00:02:27:22,00:02:29:23,-0.40650945832408186,-0.2533532686269502,-0.365108125731154,-0.1893204467825788,0.054872355767695086,-0.2143294826025995,-0.3260239447138822,0.3865663322022543,-0.4277471252843143,-0.35489536925026477,0.3865663322022543
1421,Didn't you want something? ,5258818087037440299,534_5258818087037440299,00:25:41:23,00:25:43:22,-0.1425163469892442,-0.17619137552836803,-0.3100493195334048,-0.09955468664761888,-0.18925675547498413,-0.19584163882971142,-0.35450626752902586,-0.08650569857118817,-0.29426727918037854,0.37598877612427195,0.37598877612427195
1423,What did they say? ,5266645664934403562,475_5266645664934403562,00:24:15:22,00:24:19:09,-0.11032031635381903,-0.2860027312226543,0.09162774434471228,0.022446704362939673,0.37471948247498527,-0.0010002069630095096,0.14433538695204554,-0.1874817389745449,-0.11286785628238752,0.08010918320893165,0.37471948247498527
1426,"What?  You're a doctor now, are you? ",5258818087037440299,1583_5258818087037440299,01:19:20:07,01:19:22:12,-0.4516517002117059,-0.39532444294294505,-0.44003622488559996,0.05487393185225974,0.36854588852256487,-0.2811736120365301,-0.2926131647768605,0.02539286227719887,-0.5000031347403847,0.027592405688605253,0.36854588852256487
1429,I love you. ,5264050645694159353,1835_5264050645694159353,01:38:17:24,01:38:20:21,-0.3548443253018932,-0.38923458619547324,-0.1818476343371594,0.35797569646477106,-0.22675526090055453,-0.272350436128611,-0.3584366784730331,-0.3598083881160695,-0.3502481382204001,-0.29592734261916326,0.35797569646477106
1430,"We need you fit and healthy,  and this is not the way to go about it, is it?",5274434588125702436,179_5274434588125702436,00:09:40:08,00:09:43:03,-0.07361089438037356,-0.311591346237628,-0.009000661198408626,-0.30027756643877357,-0.22497362985038313,-0.10015373803784458,0.3569701556141224,0.2597796148101961,-0.2823758011239795,-0.32168384566378944,0.3569701556141224
1436,I'm still copping flak for  that missing gun of yours.,5269245838135402929,747_5269245838135402929,00:43:01:16,00:43:04:02,-0.5536141042572248,-0.39558316524129394,-0.4581185108428271,0.0003865848703657374,0.3402396260893775,-0.18326938145424887,-0.2756663804490142,-0.2535221088603367,-0.4352756830968042,-0.3916038391735437,0.3402396260893775
1440,"Er...  No, no.  If anything occurs, you let me know.  Yeah, yeah.  Course.",5248439298566680341,187_5248439298566680341,00:10:22:09,00:10:25:02,-0.3611462017630605,-0.10820902885922484,0.338777446556665,-0.04760457987901162,-0.041416547135693246,-0.1288560156630159,-0.0063254023864783415,-0.22294871035773586,-0.13624375980452627,-0.16997071833022354,0.338777446556665
1444,Some people don't need a reason  to do something nice for the person they love.,5258818087037440299,1360_5258818087037440299,01:07:30:18,01:07:33:00,-0.2769763473378457,-0.31078766482051723,-0.12539942068864,-0.5408029104957189,-0.2800476002800142,-0.2661426112298733,-0.3609550577582466,-0.4144372709568989,-0.09279938945336852,0.33167517596452095,0.33167517596452095
1451,I've got the spare set. ,5274434588125702436,749_5274434588125702436,00:41:21:22,00:41:25:01,-0.34780112921985396,0.20735637376312316,-0.3775975926144204,-0.5215356450903279,0.3207011978256811,-0.28252145760134745,-0.020165498316782302,-0.130361478766456,-0.22440144879032167,-0.0898007234350563,0.3207011978256811
1459,So you're really gonna go? ,5264050645694159353,1825_5264050645694159353,01:37:47:23,01:37:50:18,-0.2800220660093378,0.305549516132865,-0.29802620166061256,-0.03792674527780567,-0.09925374755140072,-0.13345089626290646,0.20823791786596393,-0.18739658062520667,-0.22993721887775065,-0.012118472784452494,0.305549516132865
1460,"You're a natural,  that's your problem. Kids.  It's tough, innit? ",5274434588125702436,747_5274434588125702436,00:41:15:11,00:41:19:15,-0.2602654651956365,-0.13290652319486007,0.14374736557760256,0.3055126817326289,-0.27381304856444977,-0.28440987117479566,-0.09161675830654319,-0.3708736146884181,-0.47893013481134133,-0.20504139290618648,0.3055126817326289
1465,From what I remember you  weren't too bad a copper. What we doing?  This Is Your Life or something?,5266645664934403562,289_5266645664934403562,00:14:33:09,00:14:36:16,-0.3549240439607895,-0.14653544395469895,-0.3880405875000649,-0.4524980693384774,-0.24632213244019388,-0.23518914848366812,0.28983680423396224,-0.12649352636187963,-0.1252877447244025,-0.2832533164088262,0.28983680423396224
1470,That's fantastic news.  Yeah.  Thanks for letting me know. Cheers. ,5253646087419594905,281_5253646087419594905,00:16:37:22,00:16:44:09,-0.20461897578468946,0.1620917081537578,-0.017595362523958952,-0.3234130448142461,-0.2602278490182564,-0.19739073633790152,-0.13535007881307687,-0.337645082181714,-0.24007122640851253,0.27835409042571096,0.27835409042571096
1478,"It's not rocket science to put you  in the frame, is it? Na, if I was sitting your side of  the desk, I'd think the same thing. But I'd also realise,  that you had nothing on me,",5266645664934403562,303_5266645664934403562,00:15:24:18,00:15:33:09,-0.1241012749388419,-0.2741317886035932,-0.4522783356936587,-0.331118982381445,-0.29645312394994155,-0.048087168382334074,0.2684013611549263,0.13217168263766688,-0.043246811150065255,-0.23617868901015657,0.2684013611549263
1485,You don't strike me as the sort  of kid who'd get into a fight. What was going on in your mind?  What made you do it?,5248439298566680341,878_5248439298566680341,00:45:32:00,00:45:42:07,-0.42697483779587575,-0.24855158785155562,0.257080189677681,-0.45597593906087425,-0.2777437202299505,-0.21542623650752402,-0.11279944176183457,-0.2864942508259526,-0.43820537853379443,-0.06914548342035197,0.257080189677681
1497,Well?  Tonight. ,5271844722846213628,1156_5271844722846213628,01:00:02:18,01:00:07:01,0.08539659821495967,-0.20305934782627225,0.03949012435022459,-0.11800401730740818,-0.1169337897820521,0.16732737009600157,0.1487524855150805,0.24241272286731302,-0.11354651917604522,0.0948866573406906,0.24241272286731302
1498,"Well, maybe he don't know that?  Sorry, I don't understand.  All right, pretend you're him.  No, thanks.  Go on, put yourself in his mind just for a minute.",5271844722846213628,1803_5271844722846213628,01:37:24:17,01:37:33:00,-0.2056219424753084,-0.2360211051629197,-0.019766883844406707,-0.28122643764018684,0.04912305103196037,0.021965622009244345,0.24191598037860015,0.07163242316333701,-0.296679356071105,-0.08301617291798467,0.24191598037860015
1499,"What, you, me, and him  just making small talk, eating cheesy nibbles?  Suzy invited us round, not him.",5245830105934359183,606_5245830105934359183,00:34:22:08,00:34:28:13,0.2401607987401442,-0.05480962966365763,-0.11245147010738603,-0.44864857542830233,-0.29808204360705426,-0.27568055221387205,-0.3843474565494899,-0.3499104035501632,0.22433521942005075,-0.3731840173862648,0.2401607987401442
1501,"Jonno sends his best, by the way. ",5248439298566680341,1823_5248439298566680341,01:30:34:21,01:30:41:05,-0.3353314570209385,-0.04472806168886731,-0.3867514170549387,-0.21414968666473316,0.23599534637551997,-0.2756238999658399,-0.1665212267359071,-0.3260721826286694,-0.3973691659402978,-0.012524629223087756,0.23599534637551997
1509,And get some food from the caff  on your way.  Go on.,5269245838135402929,542_5269245838135402929,00:29:07:10,00:29:10:01,-0.012572747785799818,-0.1234627312334233,-0.2392617449418907,-0.41253653597920875,0.16042785072149493,-0.10207846282870897,-0.32265402932023085,0.20849171023354368,-0.1559123775620551,-0.22411590768694978,0.20849171023354368
1523,"Yeah, I can't wait to see them. ",5258818087037440299,171_5258818087037440299,00:06:49:22,00:06:52:20,-0.1980834475831728,-0.24894960760563595,0.18050160499932433,-0.36150675047742314,-0.10831938277401161,-0.19246395599405158,-0.2908556164251705,-0.297421844385467,-0.30347157579867934,-0.26643810090485526,0.18050160499932433
1524,"Look, when I need parenting advice,  I'll ask for it.",5258818087037440299,1514_5258818087037440299,01:15:33:15,01:15:35:18,-0.5473350075007589,-0.39507780712107204,-0.17615404437660526,-0.24578643246907586,-0.27785689300257055,-0.25297611222328575,-0.3855056597013073,0.18046861886254173,-0.48983753957647536,-0.3893209540716246,0.18046861886254173
1531,"No, I've always supported  West Ham like Dad.",5245830105934359183,760_5245830105934359183,00:42:06:03,00:42:08:07,-0.5107781915105855,-0.35095992745109467,-0.44233006782021167,0.16213649117623,-0.255265672727207,0.1632156401733422,-0.2683533450219393,-0.12985118176102686,-0.4410861545495618,-0.3752733576455227,0.1632156401733422
1532,"Done your homework?  Yeah.  I know, what's the point, but  we've got to carry on as normal.",5269245838135402929,533_5269245838135402929,00:28:24:11,00:28:28:08,-0.529935655167963,-0.26440393363715403,-0.2688465691177688,-0.4899448399216847,-0.29415471185861436,-0.22018266536246092,-0.20155056254126785,-0.38602251182306824,-0.2742901734023138,0.15956807981518495,0.15956807981518495
1549,"Yeah, well, at least  you're not a suspect.",5266645664934403562,934_5266645664934403562,00:47:21:16,00:47:23:17,-0.32333325255643175,-0.21656310956458702,-0.17798291244399989,-0.3943956679606131,-0.225194303301294,-0.19407682389067618,-0.15847105207044404,-0.4133827483062416,-0.4307091357620547,0.12202464306144245,0.12202464306144245
1551,"I know it's difficult, what  with the girls in the house. I always had to make sure the  bedroom door was shut, you know what Tanya's like, once she gets going...",5245830105934359183,980_5245830105934359183,00:53:41:22,00:53:49:17,0.11938960740189088,-0.24631768895223086,-0.4302339145762678,-0.42509289746379914,-0.26532326432317815,0.0027951838016863502,0.008763956658437627,-0.30942550966986354,-0.3816208350207202,-0.2807607133592107,0.11938960740189088
1555,"Me, the kids and Oscar get a taxi  at 4 o'clock, train leaves St Pancras at 6 o'clock,",5264050645694159353,37_5264050645694159353,00:02:22:24,00:02:25:12,-0.4526366389821789,0.11223094607386952,-0.3620755538990842,-0.5560836748324146,0.09480761683834349,-0.04891047873269752,-0.03675700062247722,-0.1570923837355577,-0.4975644965526474,-0.2737545147927525,0.11223094607386952
1564,"On love, on family. ",5248439298566680341,1352_5248439298566680341,01:07:52:11,01:07:54:11,-0.56030926449276,-0.3943808698912742,-0.3131170840659963,-0.42225798336303433,-0.2957645380812044,0.08946555947084169,-0.3849901871849105,-0.414942292214823,-0.4917215420666217,-0.39471055892662193,0.08946555947084169
1569,"You've had a fight.  Last night.  He got the hump and stormed off,  and I ain't seen him since. Well, enjoy the peace while  it lasts, that's what I do.",5269245838135402929,1034_5269245838135402929,01:00:01:06,01:00:07:15,-0.5070537870985916,0.07586339650712244,-0.11037773474171447,-0.145683777009299,-0.29136646692449353,-0.085016810855311,-0.29668934759046495,-0.24792352467678924,-0.36154344442914854,-0.14071952200554266,0.07586339650712244
1571,"I really admire that.  You standing by her. Yeah, well, I didn't say that,  did I?",5274434588125702436,757_5274434588125702436,00:41:37:09,00:41:42:14,-0.43214091405760624,-0.38489549600815515,-0.0898180639815002,-0.4106829615064446,-0.2438956583286324,-0.25543229936345,-0.27360321736534304,-0.3975235597477545,-0.3605890587756531,-0.05083418865542436,0.07457146048545837
1572,"I wish he'd show it a bit more often.  I just cannot get through to  him.  It's like he just doesn't want to see sense. He doesn't.  He's Sean, isn't he?  He sees what he wants to see.",5269245838135402929,1036_5269245838135402929,01:00:09:12,01:00:20:13,-0.33565282608572633,-0.2476561093375322,-0.13519169815169546,-0.28545770985928437,-0.013935530725140907,-0.11492620964047022,-0.06599125680332878,-0.3213701518912635,-0.3361142288375869,0.07340561878571433,0.07340561878571433
1583,Get him some breakfast. ,5264050645694159353,607_5264050645694159353,00:30:27:10,00:30:29:23,-0.4913787063752034,-0.3953755986396831,0.04526450753229881,-0.5212305870968232,-0.27784010213127963,-0.28966396447639614,-0.383748506813815,-0.3356177839975846,-0.40104013844223085,-0.3937161764996632,0.04526450753229881
1584,"Well, I had to get some stuff from  the flat. What stuff? Just papers, stuff from the safe.",5264050645694159353,1681_5264050645694159353,01:31:02:20,01:31:04:14,-0.5114676538036959,-0.23283041665755055,-0.3898955757214851,-0.19419238578452586,-0.29566534600905336,0.04411044967608333,-0.3177393840679319,-0.06620003887521789,-0.4434194832675807,-0.35494369137360693,0.04411044967608333
1587,"DI Keeble's withholding their  identity for the time being. She can't do that.  She can if there's a danger of the witness being intimidated. Your reputation precedes you,  obviously.",5269245838135402929,716_5269245838135402929,00:40:06:14,00:40:18:10,-0.27612956077647377,-0.2837074458797002,-0.10972231642305783,-0.3721121265914283,-0.21584604321306683,-0.08074473813489451,-0.02606608326964657,0.014329134314531209,-0.27054979983137106,-0.00559072679117003,0.04150312393903731
1588,"Oh, Jack.  These last few weeks,  I mean, Lauren's been responsible, she hasn't put a foot wrong.",5253646087419594905,1645_5253646087419594905,01:32:35:16,01:32:38:13,-0.4441766792659736,-0.3666136997710515,-0.4222263542549914,-0.34059502463253494,-0.2814210003967763,-0.2655132627774796,-0.2397860478730548,-0.012220071519718299,-0.46890724761149327,0.03237707565205221,0.03237707565205221
1591,"Thank you, Jesus. ",5266645664934403562,1899_5266645664934403562,01:43:24:13,01:43:26:14,-0.4084472587423894,-0.36092235511408044,-0.41056087488468174,0.026520338012798256,0.011162212415573938,-0.28853323439698264,-0.2915685848917955,-0.4093309013327865,-0.48390777327688117,-0.2962498266487207,0.026520338012798256
1596,Just biding my time. ,5274434588125702436,1412_5274434588125702436,01:17:12:02,01:17:14:16,-0.16961966025812422,-0.2736975875188877,0.021329044652805718,-0.37953060681516937,-0.29711759608614907,-0.25809835916443313,-0.38334600749635606,-0.34375816764142963,-0.2148700908987019,-0.058047215465136505,0.021329044652805718
1601,"You know what they say  about the early bird. Well, it's been nice to see  you again, Samantha Keeble.",5266645664934403562,420_5266645664934403562,00:21:57:07,00:22:00:08,-0.08881083272468059,-0.3204177385164781,-0.31195808454252455,-0.42061189212590455,-0.21464484728210906,-0.24471479507668578,-0.30540825899362195,-0.297198848932482,-0.1513776816087063,-0.044180925034044416,0.014793230220675468
1604,"Well, suit yourself then.  Thanks for coming, but I managed  to get the kids off to school. I wish you'd said.  No, wait, wait.",5271844722846213628,1214_5271844722846213628,01:03:11:23,01:03:20:04,-0.412626540873083,-0.26062414625744673,-0.22952834757393886,-0.3027683432247755,-0.20520253531345928,-0.1618435156800207,-0.3003702048071567,-0.30060829674869455,-0.3250689492531326,-0.2779003645728648,0.012346191331744198
1606,What's yours? ,5269245838135402929,1131_5269245838135402929,01:06:57:24,01:07:00:16,-0.08972857652006366,-0.23931040380645935,-0.23824699159113955,-0.33153049478691476,-0.08738621733635721,-0.21317625896606346,-0.038852692707888214,-0.29277616603699597,-0.29632998539140426,-0.21226224428507331,0.011259629391133789
1608,Is that another one  of your promises? Jack.,5269245838135402929,867_5269245838135402929,00:50:55:13,00:50:57:19,-0.4920245367723857,-0.2947021183655748,-0.3822554855432996,-0.15557310031400892,-0.2705762079023602,-0.24664021597668906,-0.32932541542399135,-0.10652838343994081,-0.47097592763645685,-0.23465933436024936,0.00990321207791567
1628,"If that's forensics, ",5264050645694159353,605_5264050645694159353,00:30:17:07,00:30:22:07,-0.5598568544680325,-0.39587933061725217,-0.3950593637203645,-0.5620338136083514,-0.29699714889855416,-0.16683566236984315,-0.384089805975201,-0.4296966245904495,-0.4807155861707659,-0.3937351147966274,0.00663569662719965
1632,Isn't there something else you  needed to talk to Max about?,5258818087037440299,1995_5258818087037440299,01:45:29:05,01:45:34:13,-0.357459352941148,-0.14633975582772826,-0.2675730835690549,-0.1657477793920218,-0.10737563460221124,-0.17423396123318544,-0.24709776960572816,-0.3447554661438241,-0.3652690884161186,-0.21234521356466318,0.006381570361554623
1644,"What's the worst thing  about getting with you? How many guesses?  Being stuck with the same sister-in-law. That's another thing we've got to  think about, the business. I'm more concerned with the kids.  How do I tell them they can't do something I said they could?",5253646087419594905,721_5253646087419594905,00:40:58:14,00:41:10:05,-0.5071471787340881,-0.3603273223005821,-0.15727065462154421,-0.47971234685678815,-0.2793664268334132,-0.24936016481198822,-0.33312989248908814,-0.03638489022182607,-0.512487710381356,-0.171717832847375,0.005551701411604881
1663,"Us girls, eh, Tan,  we don't care who's playing as long as they look good in shorts.",5245830105934359183,762_5245830105934359183,00:42:09:08,00:42:13:19,-0.4496787613258295,-0.24951410417983708,-0.3487229329903911,-0.4774391814180332,-0.29507051559285696,-0.2675806517407129,-0.3700483886376631,-0.26760196082522336,-0.47022076766983184,-0.3619493535784685,0.004256971646100283
1665,"Yeah.  I had a great weekend, thanks.  Me.  Tan.  The kids.  How about you?  Quiet, was it?",5251033029316736209,105_5251033029316736209,00:04:50:06,00:04:53:13,-0.49544385290854004,-0.2775259641274006,-0.18054420572672308,-0.46045355275584565,-0.25561638572596757,-0.135306383661855,-0.2683860668595546,-0.32919127336141524,-0.48278487432864436,-0.1694411356229938,0.004116290248930453
1668,This is ridiculous.  It's a family do.  I promised Bianca.,5245830105934359183,1627_5245830105934359183,01:28:10:13,01:28:13:08,-0.5562820624987895,-0.38097081376482805,-0.39019284795063247,-0.5072883389313302,-0.29395568253083326,-0.0556547066577943,-0.2779491594903373,-0.2381926963175475,-0.426609291801233,-0.3749314519174781,0.0038201222196221343
1673,"Whatever games you think  you're gonna play,",5245830105934359183,212_5245830105934359183,00:13:34:14,00:13:37:17,-0.30874747978901623,-0.3306360194260779,-0.26357648050606075,-0.50083890102904,-0.2954584445227801,-0.281149600515805,-0.3706103184048426,-0.33248000437757297,-0.21139374780834866,-0.18809755879278622,0.0035625698510557413
1687,"Right, I'm gonna  pop to the shop, get a few bits. You know, stuff for the kids' tea.",5266645664934403562,499_5266645664934403562,00:25:32:02,00:25:38:17,-0.4587220257882131,-0.37787213114311974,-0.20305006575035411,-0.5532615424657259,-0.29503513113173074,-0.2177788561904331,-0.36447257093619084,-0.30999219405122397,-0.4140828087467374,-0.3518308244490049,0.0026858740020543337
1693,Seems they still remember you.  Jack Branning. ,5264050645694159353,1096_5264050645694159353,00:56:09:19,00:56:13:12,-0.33382438886510307,-0.38600930423764307,-0.44639976341505866,-0.5063285143878851,-0.20655896169944177,-0.2529528222791071,-0.2387664643383448,-0.3321008969464667,-0.4732996875006541,-0.23132184911489773,0.0024518854916095734
1698,"I just bumped into Dot, and  the police have been on to Bradley. They want to do more interviews. They ain't called here.  It can't be  us they're worried about. Hello, girls.  I've got all your  favourites for breakfast.  Thought you could do with a treat. Not hungry. There's no chocolate muffins.  Thought I'd got some...",5266645664934403562,1582_5266645664934403562,01:25:27:23,01:25:47:01,-0.47487614514786675,-0.38743174166629146,-0.4407143702990582,-0.5466373894362121,-0.2745768860005472,-0.28023102508303854,-0.33297773293111665,-0.38809803375062596,-0.40193287756134455,-0.38300770539098006,0.002184148645028472
1700,"What kind of medal?  Well, it don't matter what kind of medal.",5248439298566680341,183_5248439298566680341,00:10:06:01,00:10:09:04,-0.5050829973387018,-0.3278443679215023,-0.35864281142997456,-0.3311566025679793,-0.22842145816078005,-0.2533732339979084,-0.3091520831497689,-0.32008221057826475,-0.4553495324060977,-0.3393892726792742,0.0021500629372894764
1703,"Thanks, you're a really good friend. ",5258818087037440299,1589_5258818087037440299,01:19:35:20,01:19:38:17,-0.5410772654290058,-0.3878974538517277,-0.37906351309340397,-0.5444325913517953,-0.26336244017454247,-0.27530791310701375,-0.3177673030870243,-0.39787272122549,-0.5204412581856076,-0.10524833405581008,0.0018668530974537134
1708,Can't we just get  a takeaway pizza?,5266645664934403562,502_5266645664934403562,00:25:39:10,00:25:41:14,-0.5299097986569932,-0.39064641867015437,-0.42404667565434095,-0.406927351601603,-0.29713657422718903,-0.25410664015515205,-0.38587139403052023,-0.25005310151384885,-0.46422017572467594,-0.3919855100292057,0.0017233708640560512
1716,You'll be able to  swap tips with Roxy.,5271844722846213628,843_5271844722846213628,00:44:24:24,00:44:28:16,-0.44397763000014134,-0.24685436822433726,-0.4496268748344169,-0.5207706605491971,-0.2786718229898988,-0.28521198839753303,-0.26343211321926957,-0.3746500002921414,-0.3695433690878641,-0.3096329048608718,0.0013775466941297052
1717,"So, how you doing? ",5274434588125702436,129_5274434588125702436,00:06:58:02,00:07:00:14,-0.4925560769588307,-0.3520039773592969,-0.35595126491418727,-0.39023918875064034,-0.27538645440965914,-0.276958394242264,-0.3709623056452784,-0.3982511289166674,-0.46739135704634854,-0.35799143318299853,0.0013697509421035652
1721,This family.  Making a fresh start.  Remember?  Some fresh start it's gonna be at this rate.,5258818087037440299,605_5258818087037440299,00:29:41:10,00:29:44:02,-0.5598143694490639,-0.37619498644023475,-0.41809268897620483,-0.5422513318934942,-0.2697591273034351,-0.1741377368784324,-0.37276635154743604,-0.26124887040108613,-0.5187924334610952,-0.38439679065469506,0.0012614679289981723
1732,We should celebrate. ,5271844722846213628,1623_5271844722846213628,01:26:15:24,01:26:20:14,-0.44585610011063825,-0.3692288872277452,-0.3397388163853409,-0.5239141231226099,-0.29165833999500607,-0.2913196223927962,-0.38784268560236823,-0.4270835803075131,-0.4529397469333159,-0.3478584583483477,0.0010428414680063722
1738,"Well, come in, why don't ya?  Yeah, very domesticated. ",5258818087037440299,1356_5258818087037440299,01:07:16:19,01:07:24:16,-0.561137692808941,-0.3094219169185756,-0.4283659897449495,-0.4800470531153858,-0.2969954774305704,-0.27641844700169144,-0.3176336738514592,-0.3702952096632498,-0.47070136066514257,-0.1093019116123369,0.0008780483040027321
1741,They're my kids. ,5274434588125702436,181_5274434588125702436,00:09:45:02,00:09:47:04,-0.560314737162201,-0.39377792908345854,-0.4496000927594714,-0.550441990894812,-0.20438210114051472,-0.22781463193438325,-0.2846780588939505,-0.3703489963391123,-0.5265933873615862,-0.38185629254275666,0.0008278951863758265
1745,"Must be doing all right, what with  the club and buying this place.",5248439298566680341,1166_5248439298566680341,00:59:51:17,00:59:53:11,-0.5484380051831147,-0.3965982366673425,-0.46034769473544274,-0.556255485995433,-0.2982909141751922,-0.29185649550505244,-0.3883122946292277,-0.348398481317113,-0.5184978569009695,-0.3930389811089411,0.000721921504009515
1747,What's wrong?  Nothing.,5258818087037440299,1577_5258818087037440299,01:18:52:00,01:18:59:02,-0.5533301078233515,-0.3676446510579965,-0.20879578627041295,-0.5370528926401754,-0.2976061247612684,-0.28315577856505975,-0.3808017697488365,-0.4251999146772118,-0.5112171846481328,-0.35094620642271324,0.0006217791233211756
1757,"It was nothing.  His nose bled.  I felt bad and I tried to stop it, I got blood all over my jumper.",5264050645694159353,1734_5264050645694159353,01:33:33:07,01:33:38:02,-0.5442738944903656,-0.36479928641524517,-0.09694582965401331,-0.41978051305340885,-0.2972061150294634,-0.25516515050311467,-0.36658734021449874,-0.4201102476994213,-0.3973654163472975,-0.38478820954433324,0.000421293661929667
1764,Max you gonna put on some music?  Something we all like.,5245830105934359183,717_5245830105934359183,00:39:49:23,00:39:52:03,-0.5595121785635495,-0.39312099178402327,-0.45699451424634907,-0.5379082915151217,-0.29802486616194873,-0.2834585138828388,-0.38724145168431906,-0.35181571957119984,-0.5184515573230638,-0.39438483207851416,0.0003089465899392962
1769,Based on what?  She don't know you.  She knows me very well.  Thank you.  Intimately.,5264050645694159353,1409_5264050645694159353,01:14:56:23,01:14:59:00,-0.5505076238157092,-0.3833134513143502,-0.3771756094537983,-0.5226833312787538,-0.2947292684477867,-0.2920913241029587,-0.3800296014217138,-0.4227700969301908,-0.5101469799129968,-0.37903975187858446,0.00023276498541235924
1772,Lauren's PE kit needs washing  and Abi's uniform needs ironing.,5271844722846213628,756_5271844722846213628,00:39:14:22,00:39:20:14,-0.5524532599112871,-0.3934009316432045,-0.4362235741048159,-0.5152698578898494,-0.29077428337064476,-0.2870611566959902,-0.3835963483857412,-0.37987560560012595,-0.47061603390543266,-0.3936824102271932,0.000202177616301924
1786,"So what's that - homework?  No, just stuff... ",5258818087037440299,324_5258818087037440299,00:14:10:13,00:14:16:17,-0.5616984647083956,-0.39515861917009687,-0.43948010842351554,-0.55435874350304,-0.2985905326640266,-0.2910317695912876,-0.3881196085593831,-0.4256494429143011,-0.522218688322282,-0.39456806660897076,5.042902557761407e-05
